"","listing_id","id","date","reviewer_id","reviewer_name","comments"
"82",2818,15577744,"2014-07-12",15548753,"Tatiana","We stayed at Daniel's for 5 nights. His apartment is very quiet and impeccably clean; the bedroom is very nice, exaclty as in the photos (pillows and duvet are very good). Besides, there is a table and a small fridge. The shower (separate from the WC)  is also very good. The apartment is not in the center but you can easily reach it by bus, tram or metro. There are various restaurants, bars and cafés in the area - this is great because you get to know places where tourists usually do not go. 
Daniel is a great host, he provided us with very useful info about transport and things to do in Ams. Our stay was great, we did not have any problem at all in the apartment. I am sure Daniel would provide any further assistance that we may have needed, he really thinks about every tiny thing a tourist may need during his/her stay in Amsterdam. I also wanted to thank him for finding the contact lenses we forgot in the bedroom! Definitely recommend! "
"83",2818,15958467,"2014-07-19",15927333,"Daniel","Un séjour remarquable !  Daniel est un hôte soucieux du bien- être des gens qu'ils accueillent.  Toujours disponible et fier de partager ses connaissances de sa ville pour faciliter notre séjour.  Un environnement fort jolie et très propre et un décor soigné quoi demander de mieux !"
"84",2818,16263344,"2014-07-24",17449732,"Felix","We had great time during the stay at Daniel’s home.
We felt like we are home for 4 nights. He was very kind and helpful.
The room was very clean and quite. And there was a garden out of window in the room. In the every morning, when we woke up, we could see the bird’s tweet with the breeze softly. How can the morning be better?
In the night, the curtains block the light completely during sleeping.
Only alarm could interrupt our sleeping.

The bathroom was also VERY clean. The toiletries were all good stuff.
It was filled with the AROMA. Also, It was good to take a shower with good temperature and water pressure.

First of all, His house is always neat and clean. And he knew everything for the trip in Amsterdam. Also, we had a pleasant conversation with him.
Thank you, Daniel."
"85",2818,16408539,"2014-07-27",11877341,"Kammy","I had a good stay at daniels place which was very clean and functional. It was also very well decorated and Daniel is very friendly and helpful!"
"86",2818,16984035,"2014-08-05",16393098,"Shauna","Daniel was an excellent host! He greeted my friend and I with open arms, and was a superb resource for us. The personal maps he gave us were so handy! He went above and beyond our expectations when he was able to arrange his schedule to accept my friend's late baggage while we were enjoying the city.  I would recommend Daniel's place to everyone ! It is so close to the city center and the place is incredibly clean and comfortable! I wish we were there longer and I hope to return some day! "
"87",2818,18056471,"2014-08-21",16420968,"Tina","Not sure what else can be said about Daniel.  He is a true gentleman and was always ready with any answers (or bandaids) we needed!  His attention to detail made us feel like we were at a 5 star hotel.  The neighborhood has restaurants, bars, markets and even an awesome looking playground!   If we ever make it back to Amsterdam I won't even bother looking for somewhere else to stay!"
"88",2818,19039663,"2014-09-05",19858271,"Daniel","My experience in amsterdam was brilliant. From daniels appartment i had close access to buses and/or trams, so getting to the city centre was easy. A simple 5 minute journey.  Daniel as a host was superb, very relaxed atmosphere in his home, and he provided us with lots of information including places to go/see. I recommend daniel as a host full heartedly.  Brilliant time. Til next time!"
"89",2818,20096728,"2014-09-23",8700764,"Amelia","Daniel was a very helpful host. Upon arrival he was there to welcome us with cold drinks. He provided us with clear directions and maps of Amsterdam. He made it so easy to explore Amsterdam using public transport. He was always available and happy to answer question. He was friendly and talkative and interested in our days. He was very well organised and the apartment was as pictured and spotlessly clean. The bed were very comfortable. I bought some food without realising that guests don't have access to the kitchen (it is written in the room description), Daniel was very generous and still let me use his kitchen to cook my food. We had a little bit of trouble connecting to the internet in the bedroom (was strong in the lounge room) Daniel gave us a signal booster for the bedroom when we let him know. I would recommend staying with Daniel."
"90",2818,20302184,"2014-09-27",10676984,"James","After we arrived Daniel showed us the accommodations and offered us something to drink. We proceeded to talk for the better part of three hours. Daniel is one of the most agreeable and accommodating people I have stayed with through Airbnb. In his apartment are countless books about Amsterdam that one can leaf through. However, if you don't like to read, he can show you places to go and tell you about locales to visit that are not only interesting for tourists but for locals as well. He provides you with numerous maps, so you will never be wanting a reference if you happen to lose your way. It was a warm and informative welcome. 

The accommodations were spectacular. There are ample nooks in which to store your baggage, so what at first appears to be a modestly-sized room for two people with luggage turns out to be rather spacious. The room is equipped with a water heater, instant coffee, and tea, so if the need for a morning pep-up settles upon you, it is right there in your room. Each bed is equipped with a reading lamp and the heater is placed nicely between the heads of the bed. We were never cold. The bathroom and toilet were kept impeccably clean and the towels were washed when we needed them. The orchids throughout the apartment were also very beautiful, and when we wanted some fresh air we needed only to open the window to the garden that is situated between the beds. 

The location of the apartment should suit those who want quick access to the city center without the bustle and noise. If one wishes to go by foot, one can get to the many attractions old city in about 30-45 minutes, depending on how fast one walks. It is an enjoyable city to walk in: very flat, organized, neighborhood markets everyday, different languages and cultures always surrounding you. The apartment itself is in a primarily non-native-Dutch neighborhood, so you're exposed from the get-go to the nice mix of cultures that Amsterdam harbors. The area is quiet but active. Staying here, one also experiences the everyday life of Amsterdam and avoids an environment overly saturated with tourists. There is a school, many shops for locals, and a playground for children in the vicinity. Flevo Park is about a five-minute walk from the apartment, which is nice if you want to spend an afternoon among the storks, swans, and sandy soil upon which Amsterdam is rooted.  

To the host himself: Daniel is helpful. He makes sure you are comfortable and is always open to questions and offering suggestions. He takes care of without meddling over you. You could talk to him not only about Amsterdam but many things: the art in his apartment, the furniture, films, etc. We had no complaints and were very happy to have stayed there. If you wish to visit Amsterdam but avoid the bustle, this is where you should stay."
"91",2818,20503978,"2014-09-30",19381082,"Anna","Daniel was a great host, very attentive and prudent. His appartement was just as shown in the photos, very homely and clean and it smelled very nice and fresh. Hence we really enjoyed staying with him. 


After booking he sent us a nice email with lots of information and responded quickly to our questions.

When we arrived in Amsterdam, we got a phone call from Daniel making sure we found his place okay. He is a calm, very friendly person who is fluent in English. 

Upon arriving in Niasstraat, Anna and I realised that we didn’t know his last name, so we were worried, if we’d find his doorbell. To our surprise, he put his first name on the doorbell which is smart and gives him the benefit of a little more anonymity. 

We were greeted by Daniel at the door who invited us in and offered us something to drink. We were sitting in his living room, which is decorated with African wooden figures, listening to the Pachelbel canon. 
He gave us lots of valuable information, including various maps (public transport, of the neighborhood and whole city), aswell as bus and tram schedules. 

You could tell from every detail that Daniel handles his hosting very professionally: he has a door lock with a key code, which he individually changes for every guest. His WiFi passwort was also changed specifically for our stay. We were positively surprised! 
For security reasons, he also installed an infrared webcam in his hallway, which is okay but he forgot to mention it.

After that he gave us the tour of his appartement. It’s a cozy, very tidy place with a guest room looking at the garden.
There are two beds, on top of each layed two rolled-up towels. They were color-marked red and orange respectively, so we would not confuse them in the bathroom. Another smart detail. 
The room had all the extras as described and seen in the photographs. Daniel cleaned the dishes for us after every time we made tea and also cleaned our waste basket every day. 
WiFi reception was not the best in the bedroom (we used two Android smartphones). Enough for (Hidden by Airbnb) , but not enough for watching YouTube clips. A WiFi repeater in the room would be a good solution to this problem. 

After this he showed us the bathroom. I was amused by a small homo-erotic piece of art attached to the bathroom door. The bathroom, like the rest of the appartment, was very clean, with a nice shower, space for toiletries on the washing machine and color-marked towel bars. The toilet was not in the bathroom, but an own seperate room.


We can highly recommend @Daniel's and if we'll be visting Amsterdam again we would try to stay with him again.


Hartstikke bedankt Daniel!"
"92",2818,20832438,"2014-10-06",20565927,"Andi","Staying at Daniel's place was as enjoyable as one could imagine. He welcomed us very kindly, showed us around and offered cold drinks. Then he already provided us with useful pieces of information.
The room is absolutely cosy and offers everything one would need. The beds are very comfortable und it's a rather quiet neighbourhood. He provided towels and linen and the whole flat was very tidy.
His daily weather forecast was not only useful but more so very accurate.
I would stay at his place again anytime. Highly recommended."
"93",2818,21059309,"2014-10-10",12213592,"Susanne","Daniel ist sehr zuvorkommend und denkt an alles! Er macht es dir leicht, dich willkommen zu fühlen und hilft wo er kann, um den Aufenthalt in Amsterdam zu genießen. Ich habe gut geschlafen, es war sehr sauber und ordentlich und ich habe einfach nichts, aber auch gar nichts zu beanstanden. Wenn Daniel gekonnt hätte, hätte er bestimmt auch gerne für besseres Wetter gesorgt! Ein total netter Gastgeber! Ich komme gerne wieder..."
"94",2818,21292853,"2014-10-14",20989264,"Jonathan","Daniel was a great host. He gave us very detailed directions to his place and upon our arrival he provided us with maps and places to visit in amsterdam. The room was very neat and tidy. We were also provided with clean towels. Daniel's place also has easy public transport to get around. Daniel was very friendly and helpful throughout our stay. Highly recommended."
"95",2818,21480086,"2014-10-18",6488881,"Aashay","Daniel's place is amazing and he does an incredible job with hospitality. Everything was incredibly clean and he pretty much thought of everything (it was like staying in a little hotel inside his apartment). He was also very responsive when it came to any issues (had some issues with the wifi the first day and he took care of it right away). If you're looking for a great place to stay away from all the tourist rabble, I highly suggest Daniel's place. "
"96",2818,21664685,"2014-10-21",13195901,"Doruk","Daniel was a great host. He had prepared anything we might need during our stay. He was also very professional and his phone was always open in case we needed to contact him. The flat was very clean and tidy and the beds were comfortable. I would definitely recommend staying here."
"97",2818,21787755,"2014-10-24",21388205,"Tuan","Daniel is nice. It was fun. "
"98",2818,22033157,"2014-10-28",4592146,"AmBer","Daniel was an incredible host. The room looked exactly how it does in the picture. He was incredibly helpful, and supplied any and everything we needed. 
His neighborhood is lovely and close to bus routes that go directly to the towns center. I would stay here each time  I revisit Amsterdam, and I'd recommend anyone I know to do the same. "
"99",2818,23174233,"2014-11-24",533940,"Victor","A really great Airbnb experience with Daniel. He was very friendly and helpful. The room is very nice and clean. Got everything we need. 

This was a just short trip to catch up with my friend from overseas and both of us didn't spend too much time to plan the trip beforehand. But with Daniel's advice we did manage to have some great time in Amsterdam. "
"100",2818,24206321,"2014-12-22",13546702,"Florian","Daniel was a wonderful host and the room was just as described/pictured.  He was able to provide good recommendations for what to do and had available things that travels need but tend to forget.  We rented bikes (for a small additional daily fee) -- that were in great condition and included everything we needed to be able to lock them up and ride safely at night -- and we found them to be a great way to get to know Amsterdam quickly and efficiently.  The neighborhood is very nice and it's easy to get to the heart of Amsterdam by bus or bike.  Highly recommended."
"101",2818,24688179,"2015-01-01",7992090,"Alma","I had a really wonderful stay at Daniel's. Daniel went above and beyond what I would expect from a host. The place is impeccable, comfortable and a really great to stay for a few days in Amsterdam! I absolutely recommend staying with him."
"102",2818,25046545,"2015-01-05",24755577,"Laia","Esta ha sido nuestra primera experiencia con Airbnb y la verdad, no hemos podido hacer mejor elección. Daniel es un encanto de persona hemos estado muy cómodas, cuida el mínimo detalle para hacerte sentir 100% como en casa. Aparte de ser una persona encantadora es muy servicial y en todo momento nos facilitó todo tipo de información necesaria para nuestro viaje sea del tipo que sea. Es muy atento y le puedes pedir cualquier cosa, la verdad es que cuida mucho a sus huéspedes y hace que te lleves un gran recuerdo de su casa y de la ciudad, que, por cierto, ánimo a todo el mundo a visitarla.
Por otro lado, comentar también que las fotos de la habitación son tal cual,es decir, no te llevas ningún tipo de desengaño tema foto vs realidad.
Desde aquí aprovecho para mandarle un saludo a Daniel.
Muchísimas gracias por todo.
Laia"
"103",2818,25881134,"2015-01-28",25399998,"Taylor","Daniel's home was beautiful!  It is just as pictured!  His home was very clean and neat!  As soon as we arrived, Daniel showed us around his home and we had a cup of tea.  He told us everything we needed to know and let us ask him any questions we had!! His home is very organized and was color-coordinated as far as towels and bathroom items!  He had bikes for us to rent (13 euro first day, 7 euro each day after) and they were great!! We got to see the city as the locals do and biking was so much fun!! It's difficult to get used to if you don't bike everyday, but it was so much fun! And Daniel told us everything we needed to know about biking in he city! Daniel's home is a 10 minute bike ride into the city which is perfect for any tourist wanting to see the city and an average Dutch neighborhood!  Our stay was short, 3 nights, but Daniel made us feel at home and we loved our cozy beds to crawl into at night! I would definitely stay here again! Daniel and his home were perfect! "
"104",2818,26566187,"2015-02-15",3630328,"Valentina","Daniels apartment is just as showed in the pictures, it was extremely clean, and daniel was a great host, he was very helpful, providing information on how to get to his apartment and to the airport. we didn't see him much, but he was always reachable to answer all of our questions. the location of the apartment was very good, just like 15 minutes to the central station by bus. i would defiantly recomend this apartment, very well located in a quiet neighborhood ,with a lot of cafes, and very easy to access to the center, Daniel was a great host, really helpful, and respectful of their guests privacy."
"105",2818,26748548,"2015-02-18",25733503,"Emilie","We had a great stay at Daniel's.

The room is exactly as described. Everything was spot clean, we were provided with several bath towels, plenty of storage room, and multiple guidebooks and maps of the city.

Daniel was a great host, very eager to help and always available a text message away when he wasn't home. 

Definitely recommend staying at his place. The location is great too with the city centre only a short bus trip or cycle ride away !"
"106",2818,27163384,"2015-02-27",3321930,"Jörg","Daniels Unterkunft ist ein perfekter Ort um in Amsterdam zu übernachten. Die Anbindung mit Bus und Bahn ist perfekt. Man kann auch zu Fuß die Innenstadt gut erreichen und auf dem Weg gibt es einiges zu entdecken. Die Betten sind gemütlich und die Wohnung geschmackvoll eingerichtet. Daniel hatte gute Tipps für uns und ist ein sehr angenehmer Zeitgenosse. Mein persönlicher Tipp ist das Thai Restaurant in der Javastraat um die Ecke. Nächstes mal in Amsterdam bin ich gerne wieder Gast dort. Thank's for the time at your place. See you next time. Peace. "
"107",2818,28343101,"2015-03-22",17837628,"Sophie","We had a lovely stay in Daniel's home. He made us feel very welcome and was very happy to help, giving us ideas of places to visit or answering any questions we had. He gave us a map which helped us easily find public transport into the city centre. The flat was very clean and well furnished for visitors- thank you for such a wonderful stay, we would definitely recommend staying with you! "
"108",2818,28540642,"2015-03-25",28712303,"Sheldon","My stay at Daniel was good. He did a great job of staying in contact with through all my traveling delays. Daniel's place is a about a 12 minute bus ride away from Central Amsterdam. The place is very clean and quiet. The only thing missing would be television in the room. If you are looking to enjoy and explore Amsterdam this is a good place. "
"109",2818,29497034,"2015-04-08",25907928,"Nadia","This was my first time using airbnb and it was a great experience.  I cannot recommend Daniel enough, he was so accommodating, he went out of his way to get the answers to our questions, it was very convenient that he had his own bikes for us to rent. He messaged me all the time to make sure I was ok and would also give a prompt reply if I asked him a question. The place was very clean and looks exactly the same as the pictures.  I highly recommend daniel and would defiantly stay here on my next trip to amsterdam.   Thank you for a pleasant stay daniel."
"110",2818,29830072,"2015-04-13",27822904,"Aurélia","L'hôte était très accueillant, et nous a tout de suite fait sentir à l'aise. Tout est mis en place pour que le séjour se passe le mieux possible !"
"111",2818,30198874,"2015-04-19",27906188,"Legris","Daniel is very kind , the flat is very clean ,quiet and exactly as described.I recommend it !"
"112",2818,30611693,"2015-04-25",28665630,"Fankun","Very comfortable &clean room,Daniel is really gentle and nice,he gave us many helpful informations and make us feel like sleeping at our own  house."
"113",2818,30948507,"2015-04-29",30960842,"Hgrl20","Daniel was extremely friendly and accommodating. Place was clean and tidy, everything worked. His directions on finding the place and looking around were also most appreciated."
"114",2818,31145573,"2015-05-02",19089720,"Ting Chee","Daniel was an excellent host! He gave us every information that we need thoughout our stay in Amsterdam and he was very willing to help us. Also, the room is exactly the same as the photos which is very tidy and well equipped. We love our stay in Daniel's place and it was a pleasure for us to meet such a nice host. Thanks a lot Daniel!"
"115",2818,31590351,"2015-05-07",28987927,"Ti","Staying at Daniel's was great. He welcomed us with a beer, gave us all the info we needed, his apartment was spotless clean and most important, he has two bikes that you can rent. And when in Amsterdam having a bike is a must have. We had a great time in Amsterdam and at Daniel's.


"
"116",2818,31887345,"2015-05-11",27077782,"Zheng-Yi","It was a very pleasant stay, Daniel is very nice and helpful, he provides all info a visitor may need. The location is very convenient too, close to bus, train station and very easy to get around. I loved my visit in Amsterdam, will definitely come back again!!"
"117",2818,32791954,"2015-05-21",31949785,"Jamie","Daniel was a great host! I felt most welcome upon arrival. He was kind, and helpful in every way possible. The room was clean, spacious, and well lit and maintained. I would recommend this to anyone!"
"118",2818,32967920,"2015-05-24",19020174,"Stephen","Daniel was incredibly welcoming and ensured that all and any concerns I had were met immediately with rectification. I would say generally, he went above and beyond the call of duty.

The apartment was well situated in terms of public transport links and is walking distance (with good shoes) from the city.

Would definitely recommend staying at Daniel's"
"119",2818,33353330,"2015-05-27",10515603,"Eleanor","We had a wonderful experience @ Daniel's. Daniel was the perfect host - friendly, attentive and always available. He provided us with a much appreciated glass of water on arrival after taking our bags, and gave us a debrief on accessing the city via public transport. He provided us with maps to use for the buses as well as for the bikes (if you have the chance to utilise the bikes available for hire, definitely do so! You won't regret it!). The public transport is very easy to use - roughly a 5 minute walk to the bus stop and a 12 minute bus ride into the city. We had no trouble getting anywhere. Daniel was sure to check in with us over the few days that we stayed to see if we were okay and if we needed anything. The room was well serviced. He looked after us so well. Thank you Daniel!"
"120",2818,33581423,"2015-05-30",30524482,"Karlheinz","Nice and quite room located in a gentrified area of Amsterdam apart from the touristic hot spots. I really enjoyed my stay not at least due to the charming host."
"121",2818,33984656,"2015-06-03",28738000,"Elena","L'appartamento è molto pulito. Daniel è molto accogliente, attento ad ogni esigenza dei suoi ospiti. Ci ha dato cartine e indicazioni utili al nostro soggiono. Molto comodo il noleggio delle biciclette direttamente da lui: il centro è raggiungibile in 10,15 minuti. Daniel è sempre reperibile al telefono per qualsiasi informazione e, quando è in casa, sempre disponibile per due chiacchiere e una birra...
The room is very cosy, with everything you need, and the area of the flat is  quiet and within easy reach from the city center. Renting the bikes from Daniel is great because  you can start using them as soon as you arrive. Daniel is discreet but welcoming, and you can rely on him if you need any updated information regarding what's going on in Amsterdam. Great stay, indeed. 
"
"122",2818,34529146,"2015-06-09",30289149,"Bernhard","Our stay at Daniel's was really, really comfortable and very friendly - as often mentioned: the perfect host! Good information in advance made it a breeze to find the location. We had warmly welcome with a can of beer and Daniel provided us with lots of useful information (ideas, maps, tipps, how to use public transport, P&R, ...) about Amsterdam and made it easy for us to get a good start for our city trip.  He also was always at hand, when we needed some help. The rooms are very clean, you got everything you need for a good stay, and you even can borrow two bikes from Daniel. Like this, we could experience the city like we were living there - by bike. If we were going there once again, we know where to stay ;)"
"123",2818,35099940,"2015-06-15",6164576,"Ben","Daniel is a great host. The apt is clean and in a nice neighborhood. I was able to run in a very nice park a couple of blocks away. You cannot walk down to the tourist part of town from his area but there is a bus close by that will get you there. I recommend Daniels Airbnb."
"124",2818,35452857,"2015-06-19",29294505,"Jan","Daniel was the perfect host. Great instructions on how to get there, and he met me at the door with a big smile. Accommodation was immaculately clean, and Daniel was attentive to any needs I may have had.  His attention to detail is quite remarkable. Along with that, and his thorough knowledge of the area, it was a very enjoyable stay.  Thanks Daniel."
"125",2818,35788397,"2015-06-22",31144392,"Paola","I can only say that my stay at Daniel's was amazing. His place is clean, it's very nice. The neighborhood's quiet. It's located near transportations and café's. I would definitely come back!"
"126",2818,38133051,"2015-07-13",33997818,"Murilo","Daniel is definitely a super host... His house was perfectly clean when we arrived, he gave us all the information to have a great stay in Amsterdam. He was always helpful when I needed anything. I also rented his bikes which was really convenient to move around the city. I would certainly recommend this place for a nice stay in Amsterdam."
"127",2818,38493072,"2015-07-16",32161750,"Lorena And Felipe","Daniel è una persona estremamente gentile. L'accoglienza è stata molto buona. Ci ha fornito mappe della città, indicazioni ed è estremamente disponibile in caso di qualsiasi necessità. La stanza era in perfetto ordine, pulita e profumata e non ci è mancato niente. Che dire Amsterdam è una bellissima città e per quanto riguarda la nostra esperienza anche le persone sono molto gentili! 
Il quartiere è carino, servito da mezzi che in pochi minuti ti portano nel centro. Infine un'ottima esperienza!!!"
"128",2818,40093760,"2015-07-28",11275359,"AnnMarie","Daniel is a fantastic host and so are his cozy quarters. He welcomes you with a beverage and maps with detailed information to make your stay a pleasant one. His home is clean and very well equipped. He makes every effort to keep in touch with you when a question my arise. The nieghborhood is not in the centeral part of Amsterdam but public transport is no problem. The nieghborhood is quiet and has nice cafes in the surrounding area. Loved my time there. "
"129",2818,40592719,"2015-08-01",17293453,"Dennis","Daniel was a great host. He welcomed us into his home and gave us a plethora of information about the town and how to get around. He was very available for questions and incredibly nice. We were looking for a relaxing stay so we mostly kept to ourselves and he seemed to respect that as well but I got the idea that he would have been very sociable if that is the kind of stay you are interested in."
"130",2818,42521115,"2015-08-14",33350700,"Laetitia","L'accueil est très chaleureux et agréable. Daniel est gentil et aux petits soins. La chambre est très propre et bien décorée. On se sent bien chez lui. On se sent en sécurité dans le quartier, tout a été parfait ! Je le recommande.

And I love Amsterdam. Thanks you !"
"131",2818,43363114,"2015-08-19",32694943,"Tania Santos","Daniel nous a très bien accueilli lors de notre séjour. Il nous a donner plusieurs idées et moyens pratiques pour nous déplacer, nous avons beaucoup apprécié ce logement, quartier bien situé, ni trop près ni trop loin du centre d'Amsterdam ! Et accès rapide à vélos, loués directement chez l'hôte, une très bonne expérience! Nous le remercions pour ce séjour !"
"132",2818,44778969,"2015-08-29",6399770,"Simone","Das Zimmer bzw. die Wohnung ist genauso wie beschrieben! 
Daniel ist sehr angenehm, ein sehr netter Gastgeber. Er hat uns viele Tipps gegeben, war immer sehr hilfsbereit. Wenn er nicht persönlich für Fragen da war konnten wir ihn mobil erreichen - er meldete sich immer umgehend.
Die Wohnung ist sehr schön eingerichtet, alles picobello sauber.
Die Anbindung mit dem Bus bzw. mit der Straßenbahn ist super.
Falls wir nochmals nach Amsterdam fahren, dann wieder zu Daniel!"
"133",2818,45471019,"2015-09-03",2537590,"Stuart","Although I came late he took time from work to meet and to brief me. Competent and clean. "
"134",2818,46271841,"2015-09-09",25665174,"Ron","Daniel is the perfect host - warm, welcoming, and helpful. The moment I stepped into his flat, he sat me down, offered me a drink, and then went over Amsterdam's public transit system and potential sightseeing suggestions. Daniel also made sure to check up on how I am doing throughout my trip - when we had issues communicating by text, he continued to keep in touch via email, which is much appreciated. 

The accommodations are as advertised. The room is cosy and looks out on Daniel's carefully cultivated garden. The lavatory and bathroom, which are separate, are exceptionally clean. The flat itself has close access to the public transit system should you opt not to ride a bike in Amsterdam. All in all, Daniel's flat is the perfect place to rest after a long day of sightseeing in Amsterdam. Highly recommended."
"135",2818,47034916,"2015-09-15",32431176,"Esther","I found the facility exactly as it is published. My stay was comfortable. Quite room, clean bathroom and I was allowed to use the living. He has really made it to me very easy with explaning everything I Needed during my stay in Amsterdam. Daniel's facility is located very good and one can reach most of the places using the public transportations at any time. I would like to extend my thanks to Daniel's person for his kindness, helping me when I Need help and caring about me. When I'll be in Amsterdam in the future I'll stay at his home. So I'll also recommend everyone of my friends and relatives to go there.  And last but not least; I wish that all Air B&B Provider can treat their guests as Daniel did with me.  "
"136",2818,47787844,"2015-09-21",24757342,"Lara","We had a very pleasant stay with a super friendly host. Everything was so clean and the room is super cute! It's about fifteen minutes to Amsterdam centrum and the area is good as well.

A plus !!"
"137",2818,50015653,"2015-10-08",44594267,"Laura","Wir haben uns bei Daniel sehr wohl gefühlt. Er ist ein zuvorkommender Gastgeber. Das Zimmer war modern und komfortabel eingerichtet, super für einen kurzen Städtetripp. Besonders ausgefallen ist die Sauberkeit und die tolle Organisation von Daniel. Die Anbindung zur Innenstadt war angenehm und mit einem Tagesticket auch nicht zu teuer. Die Nachbarschaft ist eher ruhig, es gibt aber alle Geschäfte des täglichen Bedarfs. Wir kommen gerne wieder!"
"138",2818,50743130,"2015-10-14",35787213,"Michelle","Loved Daniels place....   Would stay there again in s heart beat.   Good location, well equipped, clean...Daniel is very friendly, and informative"
"139",2818,51424227,"2015-10-20",31905488,"Mauro","Ottima accoglienza, abbiamo concordato l'orario di arrivo e siamo stati accolti puntualmente. Subito abbiamo avuto le istruzioni per i primi movimenti nella città, parcheggio e mezzi pubblici"
"140",2818,52272221,"2015-10-27",46575287,"Hugh","Daniels garden view room is a very enjoyable experience. The room was as advertised , very comfortable, and clean. Daniel is a very friendly host as he has a plethora of information about the city and is very responsive to email if there need be a problem. Even allowed an extra guest on our last nights stay without a charge or compliant. Would recommend his place anytime. "
"141",2818,52624992,"2015-10-31",46397401,"Zheng Wei","Daniel is a great host. On our arrival he prepared every kind of information for us, there's nothing he doesn't know about Amsterdam and even provided us with bikes. He has travelled a lot, it may be very interesting to hear some of his stories : )"
"142",2818,53003322,"2015-11-03",27998106,"Jennifer","Daniel was a perfect host, offering maps and restaurant suggestions. He was easily accessible by phone and email. His room was spotless and comfortable. Would recommend to any traveler who wants an ""off the beaten path"" Amsterdam experience :) "
"143",2818,53269669,"2015-11-07",13310386,"Jefferson","Daniel made me feel very welcome from the very beginning, offering me a drink and a detailed overview of the city. He's a great guy and this apartment is very well decorated and spotless. He definitely has an eye for design. Daniel was very helpful. He answered every question I had, gave me extra blankets when I requested them, and even helped me hang my laundry!

The shower and bathroom are wonderful and close to the room you'd be staying at.

This listing is in Indische Buurt, which is a bit out of the way from everything else, but public transportation is fairly straightforward. The street itself is dark, but there weren't any instances where I felt unsafe. There are a few excellent restaurants within a 5 minute walk of the property.

Overall a great value and I really enjoyed my stay here!"
"144",2818,56753232,"2015-12-17",50890706,"Piotr","Super Gastgeber, feines Zimmer, tolle ruhige Wohngegend nahe dem Zentrum. Wir waren ein paar Tage zu Gast und haben uns mehr als wohl gefühlt. Danke schön."
"145",2818,58974794,"2016-01-05",46365802,"Lily","Daniel was such a gracious host. He was there whenever we needed him, and always made sure we had the recourses we needed. the house was so lovely and clean. I would highly recommend staying here. "
"146",2818,64167830,"2016-02-29",59952114,"Haoyun","房东招待了我们茶水,并且提供了阿姆斯特丹附近景点的详尽地图,以及办理公共交通或是自行车的租住方式｡房源与描述基本一致｡房源处在阿姆斯特丹安静,安全的街区｡总之,这是一次非常好的体验｡"
"147",2818,64903744,"2016-03-08",35683115,"Mattias","Daniel was such a good host. He took everything seriously and we felt really welcomed. He gave us maps, showed us the city and gave some tips. The room was just perfect. Really clean, wonderful beds, cozy. I would recommend this room to anyone. It is better to love with Daniel then to live in a fine Hotel. "
"148",2818,65575155,"2016-03-15",9256834,"Bekir","Daniel is a very super human
welcoming, insightful, relevant host. if  I  go to amsterdam  I want to stay his home. thanks for every thinkg :))"
"149",2818,66389084,"2016-03-22",54059610,"Pablo","Excelente atencion por parte de Daniel, tanto la habitacion como la atencion de Daniel excelente, nos hizo sentirnos como en casa.
Muchas Gracias DANIEL."
"150",2818,67608472,"2016-03-30",61554932,"Stela","We enjoyed staying at Daniels place! It was very clean and organized. Daniel was very nice and welcomed us with the the information that we needed. He was a great host and we hope that all will consider staying with him ! "
"151",2818,68439590,"2016-04-05",5580754,"Eddie","If I were going to become an Airbnb host, I would template as closely as possible Daniel's approach. I like the location, it adds to the experience of feeling local vs tourists. The city is an enjoyable walk and with Daniel's map easy tram and bus routes to an from everywhere.  His advice is spot on and as he listens to your interest books magically appear in your room.  The noise from the other residents is non existent.  The design and build obviously intended it this way.  Only noise on my stay were the birds outside my windows which if you weren't paying attention, you'd not even notice.  I plan on returning multiple times in the future to Daniel's.  "
"152",2818,69227927,"2016-04-10",58962573,"Karin","Daniel's var et godt eksempel på min forestilling om, hvornår et b&b bør fungere. Venlig modtagelse, god glidning om byen og seværdigheder. Pænt og rent overalt. Gode toilet og næstformand. Roligt kvarter tæt på transportmuligheder ind til centrum. Jeg følte mig meget velkommen. Vil helt bestemt vende tilbage, når jeg skal til Amsterdam igen. På gensyn Daniel "
"153",2818,71074323,"2016-04-23",39647118,"Marta","Daniel è una persona molto socievole , ci siamo trovati molto bene a casa sua , ci ha sempre aiutato in tutto sin dall arrivo fin alla nostra partenza .
Amsterdam è una bellissima città ma molto caotica , tutta da scoprire ; se si ha un Host come Daniel niente è impossibile."
"154",2818,71726710,"2016-04-28",37801685,"Myriam","Bonjour Nous avons été reçu par un hôte intelligent et chaleureux , son logement est à son image bien entretenu sain et confortable -:) très bonne 1 ère expérience Air bon !!!"
"155",2818,73957585,"2016-05-11",3737004,"Cynthia","I felt very fortunate to stay at Daniel's place. The most important thing for me was his place/bldg. neighborhood is quiet. I was well rested for each day's adventure. Daniel offered me some suggestions that were highlights of my time, including the Keukenhof gardens and the EYE Film Institute where I saw art films that would not be screened in my home town. I relied on his tour map (linking public transportation to main sights) more than my travel guide.  Daniel supplied me with electric water heater in my room so I could consume tea/coffee at my leisure, added some of my laundry to his own, showed me how to use (Hidden by Airbnb) map in real time and supplied me with a lanyard with his phone number (which I never used but was reassuring to have.  "
